address,usdc_raw
0x0e7fc85094f1aba771b02626ca36c9f5575545a0,0
0x81d09f2ea480fb4bf463ebc01e9c42f7edaeb689,0
0xee09625b7c3387f21eac04f93b71e1aa0518b552,0
0xa846d177c90a247af4bb01497addfc0a67bc53ee,0
0xb7b3aafaec9cd320dbc40a466dd276a646a60004,0
0x526a252539e708947a29e0b9b356a5af89e4898a,0
0x33b9b91b571fcc18ac723d95253ff3fcbaecf27f,0
0xb7d09e54517786faf3aa51728f4898f60cd18ec2,0
0x9cb8e031f55f245114e5b2306da6f94fa004f29e,0
0xbedf8321c6ddd21282aeac278ff279cd6b4fa356,0
0x87dddb0fbe68da54d16d2515b403c80e71b3293e,0
0x85a70283261660eaa09052c18333496d6eca0496,0
0x5afb42c7f230df04cc2442b1b6f8d20b241c5427,0
0x63fdd7acc2fa2b6569ecc7e376d3ec1fbd8b4777,0
0x99556a39b7e1454d7ac01e32989dc3aa3677349d,0
0x18f36c43177803c2b800cedc42626e5dec7cd8b3,0
0x8d06837621c8744e452c708a880022e69dec6497,0
0x096947e2922f7605bcda925d3afab9e490e91604,0
0x86c591d3e5164ccdd33ca5d14f461dced0a1cb42,0
0xf9917ef2b9c3585e20476d299cca39529afd9b11,0
0x0b8c4197c31ca87c2c62585042b989a1e137c541,0
0x91e8aacb0dc0260ebb00245c56ba372948a260a7,0
0xa4d88abc8bc17e004815b9d4bdf92dc89e554dd4,0
0x6d96633e8259d388af722605b117dce5e00936ab,0
0x379c565e9ef672b7a85f0fdb72dbcb91efa60315,0
0x991a025641eaac48bbdddf2649c1ebe6d16476b7,0
0xb61360e1fcb66ffa413c9b09b741873feb5c7674,0
0x1090abc3ad527b5903171bcb3cd44a8ced795bbb,0
0x90aaa33900b0526937652d0e31c3eaa8ee571630,0
0x833026350edbe172f9b1dca0238880be89469154,0
0x282b0ca524754f19e09cb0d6ba1b9df3308ace08,0
0x2980f1f8ec3257df079e4bd1cc477524efa67c58,0
0xcfa7921ddf30ff2f8515eb2def51a3c293d26444,0
0xfade6c84e5a20c3578da4d45f51291253a0f12a4,0
0xaad2679f910d9a19f4512e6a17fcd38c2150d024,0
0x56696cff5bf52b82ad87bb05e46d42a4a4387299,0
0x7773590902f9b6a4ff2c4e269342a0ff7a519c40,0
0x350f1a766218ccb43b48af58049c34a55a023871,0
0x1edadf6cf4a313a7461a90d540889341d49f0609,0
0x80860a41ba37639be961c862c7a9a67b306fcc18,0
0x67128eebff1bb2c34946b2366ed8101b47444137,0
0x8510a66e7e13bb2b62ec30c5115ad8543825033a,0
0x3bcc4cf9a0031287879ca92ad7e83ebbf27b4b69,0
0x932e9238f34cfcb92da4c50f1853fc08e02d0f68,0
0x02fe9918e6b178bfca0cc8b027a3dda7ba31997a,0
0xefffacc268a97f92690cd5c34e8ab42d9266bbc1,0
0xcf78ee1cb2f9a09e4e52491d92d0762a6458bb46,0
0x588780a5de9d187c58b766d6a362d1b2c757b1ac,0
0x10fb24ffb9f3ed4447a595275ff30bff21d17d41,0
0xa27f8e1eeae86f41f4c70eeb6e65d35157a37610,0
0xd4632bc1f5428d414eee1b88095ee236db0605e0,0
0xcfe42e05089c6b540d92435a369c64850d93cf77,0
0x68bc4123934759d8cbbe3a9b243aa6d18c7a7f8b,0
0x9327c54b26b0cdaa0beda67c94448c9fd9aa3831,0
0x0b255cc58054eea2fb7748150d1a6e06958bbb80,0
0x049a8c23aa80e58f49de4ca857b1da0315e6cccd,0
0x24f2d0af447c62e0de1eb8324e1f03c2fa4d0f48,0
0xde9500b2056e73362702d9c30bf355cb562fed01,0
0x201ae3af3cf7443ff49a2ca5015b31f630247992,0
0xa2567f183b34babf44f1c3d66da19712265b4950,0
0x5cda436f32b6b2647b0d022285960f86379b39fe,0
0xa7563587f5c949a5ad0f06ef4cc47df83d534a43,0
0xa14ee0243ee6e91e1fef1328927758a385f9e5fc,0
0x4c34044565d128657abea8b2a7b7f86993c4d0c4,0
0x93d0afe592684dcf4a2a4bb78321edc670fde7f8,0
0x1481e1b9c6552ca86b2b9624663e07d0e3081912,0
0x935cd9174d4a7ae9514975b7665c9542e6c2887e,0
0xe0384c4148f1344f3e877eef483cd13ae5e63619,0
0x8f1d43dd002ca0bd0cb5d23cd4a7108e0cfabc88,0
0x6309f14858b4d81f9f1c37a7240854ef64181c93,0
0x01da854a8eefd995204d2db05959b8b980e96a81,0
0x938372574ec39be73f6d300f082a0b4cb1ddb030,0
0x75c4971ccc2c34f8f61f598f8b98fe73e16a3c8c,0
0xd1107963437d595ec1b1ebb39d9cfa3078de1fa3,0
0x5cc04b9c02661730586efd9e9dc531a983e3e3fc,0
0x5ded782b88c34aa31ddc354f94996167a7562e49,0
0x51d46a80f77f0b0e1baf2364c6dd74b599e31639,0
0x0356b55273a1d9ee452a65d87377ca457c703b9c,0
0xe3bc079b7475954481749ffba08c8bda05f72110,0
0x03bb6fc6696ee182eb06a9313b812ea7fffa5cee,0
0xd9683ff0ea16457bab966eb996d75a2713146069,0
0xfa61ad037d36719356cad986c67037b1b33dd02c,0
0xf3010199d4797256252bd2090338d169a5ef21f7,0
0x3c4cf20c59cf9dc3c564ad8d204ba11a4fc14dd5,0
0x2da614affeee431f3f63a2ea364efc6ff52438c4,0
0xb3e27577f84ddab326c8730cfa7b053175e70651,0
0x95349b4cf0e5c1d6b89821e096ad0f5f51132617,0
0x976c89809c5c1966df6356d6fadb76068bed85ce,0
0x73152b320cf5ef158738b7c414be2ec64dc7dcb5,0
0xb0e2a6d277afac27c7118691b5637681558b4954,0
0xddc86e7315ba5797313aa68c17528a1a6fec8322,0
0x92b7272e1a193c216051b3d4b184365863dcdd12,0
0x3a07f07a486583e6c4a2427f8ee5e74b4e50b862,0
0xe6ac38d4c316b2b065f360935fa748509b551663,0
0x072c2fdd9c2668d25c5a71541447b5fa6fb90eed,0
0xa8f801dbf74ba40a14c63d422eee81768c899545,0
0x278dd79f34ad09b0e013c9cabb4671b59efd8f38,0
0x5899c63d52456378062c7a362a14c7c13eac92d9,0
0x4b945486d848f2e26b9054b9c3cf760f3e69fc39,0
0x3576ba18e1c6e87d71d1dff7fe0c4466e3154bf9,0
0xdda6c9dc11d35d1357b90e31d2aa11657077bb55,0
0xb710984e7b5a97a5f3aa41e915231ca7b32234f9,0
0xead8875c1122c1c991f9965624fe973b3fe9363d,0
0x19168c4589693d66ed3a09f133009c66a0c75ca1,0
0x656549594447a00fc5b0ff135b327e29dc68c149,0
0x7a07671a7d2c154d30f774a9dad55b4af3d60c25,0
0xe5926c0bf5424c484d975e504aef0cd9e38445c8,0
0x51392d188297004fddd71f66725a5e942faeadc0,0
0x14f3a13b579ce54f89ba107b90e7a0edbf5cee02,0
0xe26238602072ed926038bafe552ea0386a2f802d,0
0xc712500bd0b62291a52831e1eb295c4a083e0373,0
0xa331552a968e2e3402d961a987b7c8f9aa9cabd4,0
0x11e0ba930703ba38b15566a0f0c254fb24b2c26e,0
0x4afc74ea9c10e0fe7b8088bc3160cf26202f2c9d,0
0xfe9ec64a5ade9fdadd81d8d2e5a213f903e6e493,0
0xf5e0c42f56d4c9efb85042eb07ebd14ed4eb5aeb,0
0x1c703b7863f76ddc9e9df8f22f2621fd7c27b7da,0
0x221391d2e0feb26283a67c9114fafbd9fbd8f2dc,0
0x5c8dab5baf7b8996d3374862f49c3250323bd53e,0
0x779bce5e21f77921dd656468db1e1096cade3401,0
0x825432d6326906acbbed82483e0d5368d88b7d03,0
0xa8dbd75b2dfefcdaa9a12b0ed43e8ec4c4dfc972,0
0x3cbd998e9013ab25a58e12e94a7095dcb2f6d0b5,0
0xed9009456d8acd67495d8199ffd372c3c7dd63dc,0
0x66f53a72d8108cd6479f2c16f7f9682fed9ceec4,0
0x3f06fac4e736329ba02823748dd2740e3df3be24,0
0xb7ae08300e272c5d32d5832826a765d96ccc1a60,0
0xe4dbe480eeb809b9501bd5e60d8f0004d3b6d3a5,0
0xcc6b40b6d5f6d6a104779fb2597196fe0dc1c8b8,0
0x30e0353196cea71535e51b93db9d9ca72dcb473a,0
0x1dae9c5f2a2434acc279d98eaa87e29009345fbc,0
0x9900bf3fb3bbe4880630a4f5dc7f13167f597374,0
0xb11ac0cf028cb6f8767bede21dbf8c56a09b2d17,0
0xb9618aba34162761934f89a504ccc973c20a3b25,0
0x639b7691ec4c9759adef68db005930558a9e55f6,0
0x97efc3e61d5ace4477a62f3042c22d353018193a,0
0x9223fe3693d56ebaafde29c71e89cb5ec5fbdfb7,0
0xcb3661eb8cc08609cc9a6453907b456dfd090edf,0
0x1b875d4a8536d99ee1baf7d6013a77b1fb83e316,0
0x7cb4d74afb100438f682b0319a34cfaf2744ff04,0
0x73603d71853a2d878043ca03f15a7f6cbcb24424,0
0x8e3db43bfe32aed638b82f0aec162959b31e8267,0
0x07479438d6fe611fd1230860fabc96b520ea7f97,0
0xed4224607285741bed7487be23b927084a923a6a,0
0xafc9cc03119fa11b00f6ea72171a62b9ba079ebb,0
0x2c1b8bf40e51ed67331d4b22884af3f18be533af,0
0x0d794c968c29da50f7c37be353a9d0ed68c4dee9,0
0xa8da4acf54d7a5ad877d0d129d2e7abd6a9c5f50,0
0xf597fedaea1a363fc469ed1f0becaaae41c3ad5e,0
0x66ae626677acec518d6c46b1e4061127eb2dc016,0
0x29c046bc94e5f3dcae7b56353fbe705782fc08e7,0
0x9cc3270c4b8cd0b4fb30d80a3d769eeb9927150c,0
0x42b1bdf36acc27bc73e23edf7b80a2d8d2741753,0
0x1da6435262d231788f87f4045fd813b38eb1df32,0
0x67df29d94ff4c43969e3e3880cb02b58bc261d9b,0
0x5c7cc792a8923f5190cdba1a45b880731fed9c01,0
0xa30c50ffe0d2da83cef361285eb1d74831a85835,0
0xdaa71f97c2c1978743b1c53fea95775fa4f42d65,0
0x3284b5cdb2ebe678b150b51c7bce4c99c23f950f,0
0x16e1764fd68cc6a518cff281573796cce3e19c33,0
0x1916c6d8bcbb0b1013752182bcab2070a9c9ade2,0
0xaa833aa964b8eb22e3cc0bae43363e769003855c,0
0x67966766b43f44a1141526bf1dfa651316352019,0
0xe898ee9166ce56f3e3728e3bff437d2f35887a02,0
0x078f9f60217d2e7e539e02f86624a72e048c1d25,0
0x43864dfc5ced92fdd92657b6311e5f9dd27a06c9,0
0xf6fe56b6e2ebc92c8e2de442ffc05efd04517a75,0
0xc50572ac7c10ee75ff2a675f0c4f41c311d19517,0
0x0f0825a38e29ac7d3b3ec35f115b9beb21b2d686,0
0x0e3b595c5616a41b9aed1edbc296fd3194be1752,0
0xedff74b1df351c5c6c2f99c735663089bc62609a,0
0xa5ebcbcb8c9fa250883dc110223fd3d24cbd048e,0
0x9059634b2c064f163c2e64e170982b79670a486c,0
0x2673332b9c4f04b870925fb0fad5ea167e0c4d21,0
0xa90ffb3e7e748bbf449dd8b47922933918bf02dc,0
0x482cd180adf22c2691a2543b7188d8464dadc9a7,0
0x14b23fd2f6b69d29381d0123651f0d33ec798574,0
0xf093b992d592f39c449108b798a86ca9b522aaaa,0
0xb4eedd6e15d474dc5033c60df309a5e5c39d502e,0
0x7475a510ac0855c788b28e86681460809e3f58db,0
0x851e55d8f124ff2b45e1e300db960f21c5813baa,0
0xd7295a820ecdc86215297e485989519e11be22b8,0
0x434e326d9ea57bccc49416479f13225e1e3593ba,0
0x556eb243c66faf9ad1b366bb6b6100d14442f2d6,0
0x91a4063069ed4d66de1ed57bd4a3dc4b2064bf04,0
0x212e27357284ab47b9d7733b5942628f43ebabcb,0
0x82eb1681968f18d130f40c40644215d9d0b1f8ba,0
0x47c98969e411425b62f1e98f369b2a92c71f2c34,0
0x4a76432de705eb59f326a976c3a1249bba7a9699,0
0x8c38a8452d506a14cb06acb746f3331ec50ab977,0
0x226d2a31afe4ac673a9395c120280283c701a68f,0
0x3e9040a9fc04a132604c33bfbb866ef6d0d87e19,0
0x3701ef84e62203caa7fe1305a6ce837cfaa80849,0
0xa8abeabee3a777e87bf6ba786661ee1bbe250b30,0
0x60977ae31ab098faf57afffb8ac2c24365d23df9,0
0x36e200f58d4aa5584918800a012329eeb99d2e5c,0
0x5478345b6ad0a284b7ecd5918451235d2657e93c,0
0x75f8b5d2df0bbc39d89d6d77e8fd66a9d83ba830,0
0x598f12b51f7051dc3f38e1a3f7ad19e8460769b0,0
0x0b912bd777078e2d7f80ad9b7ac1d8640a5715c3,0
0x1ca7e0d3700dc70b9ed813a6f69ece5021dc5a7a,0
0x2e69f9ba5ea1fcf3b2115ea2ea3f3e9643880c94,0
0xa03b4bd74a55d66083e58081a6e4d25c4fae1585,0
0x91d3215f37122ef43ab7e89d6d96ebb40d8909bf,0
0xed11a85a06761956996ce65bb891a702458cc2cf,0
0x70f082dafbd3eb71d08d4258e1fd42f355c9f1d0,0
0x85d4ff611509a37a13ed0e2ca89f052b58340172,0
0xb9f8392110c620d3909f5aba74ab218694b182b1,0
0x311e5908728d908c77761ce2459a4950f97cd89c,0
0x4e609591a0a46509b58bbca653d5bf57b1700b52,0
0x348ae69a4b0111383a5ee71c2d0d9cf562016c0c,0
0x0ff3c18c6e8ad794bc19d28d18d213cdeb1bed22,0
0xe6f77c454a436ff9100613a78f8dbf3de468b2b8,0
0x88677a265103fa98217027491eb72d6e43be09d4,0
0xbaf5782badce18a7a59c3dd0ba7c32d73a06378e,0
0xc4053b4250ca54260c1f8c3fbf82ba04bd4e0f7b,0
0xc8cbcd731e09dcdca468e7a4b689d1e8406a43c3,0
0xb7aabe2598b52d6194035a9cf97710677f7a0668,0
0x08d55713224e761a43af362f18b59260da69a7c3,0
0xc6ca76a38d7ff4c7d0abf3df539f6e5354d5b8d1,0
0x6df96d641bcc02e787c251fcebcc7bf104e368d5,0
0x8de0314480f198e520542f07ea0bc93073db7425,0
0xd7c9747cce70b93caa4189b545f88aca6217534a,0
0x54915844eeee763efca7ba5391a1025c16635e81,0
0x047513c3b620721f00d157c79a935d388320b804,0
0x260b91a32fef6082e4748574ab85e56c2bd9e16c,0
0xa0d6af8ef237b254d08cce999bef271d7af9ad34,0
0x4a95817f5df0456a2d0873ce941cf326fd3b838c,0
0x8232128cfe6391174cf23382b9513011f83d8162,0
0xb917786a4629650c786be96c317e8b2cbd3d586d,0
0xc517d4b676c4a0d7a17518f1034c873544b2565e,0
0xf5ff34f9ca52c6ca74bb3ff405f7b1bfe9f00d91,0
0x95369a57fa94469f9315f51cc3a40257a5abcddc,0
0xc28c033658be36f6697890806a6158a220c00cbb,0
0x48deda8e0bb6367215d4a560f79402724bed9819,0
0xe3e9c211288784425198231988aaa0253b255950,0
0x7e58e39c846dfa57a33e34ef09bd37da1b34a119,0
0xf584a641954299f01fac992503a4b26b2c92e9c4,0
0x21701e2f221c3bc0879f6c282560dc727d62cfdd,0
0x3febfb6b6744f317e40cb78f7a17fb89a6ac6412,0
0xede1bd7f19c9912ab7f54b3500025417363d7d61,0
0x2704a5663d453432ffd78d5b664dc8938b11a579,0
0x28d3b356e9f389eef42c5726d4defd29609d28b5,0
0xf02b28816c9d4ba48177daa11eea3e1db86b07b5,0
0x764af8333f8840f69fb9ea2aeccb74a7046c6d16,0
0x30f9774e2f2c169110bcf472bdbf287eea52121c,0
0x32dbbdc5878b4503c7feec90df033c9d40021748,0
0xda151fdd347fe1c372b5853362d648da76a32311,0
0xd6922febe64e4bd47595e2efb4022461d73e15a3,0
0xf6632af718071822515dee391b684196123b8adb,0
0x6087f6668cba9f5b58582fe1285f4cf5ea40e020,0
0x10b64ad258c728ec8288f38b3e3ebbb5d39b78eb,0
0x0faecc7423a54a95f0abc69c7c0e0a4311fca961,0
0x809acd9e800bc1edff54cb939cc96ba246dbc1bd,0
0x6a1a48dee14a2e66337cdc48f24180873bf4d670,0
0x27cb24138b1195e225edeb65c038a801d2a3d224,0
0xf2a5969baa2c65da80986e97e926b8ae26c8dbec,0
0x4f485881141a83f16ead3ff05a425a55bacd9f05,0
0xed273600a79f94348f8ac6f86723975ba9a19063,0
0x1586613e6073da58c56debb47ab6100f0a9b876d,0
0x838abdd2c8970893c62a7e9219defd76b46cc87e,0
0x709721613b543aa6590ad4444bbc5800b68441f6,0
0x98706649e7b53697f9d8a0c47b9182949bf97065,0
0xf1d4bab23455f85069d8ea633a8fec794d9f8287,0
0x7c838eed97c4b3e298eb4e11346b85b80d581956,0
0x12d1a3387cfbe7cef8c969461ab6bad15e536929,0
0x33b4cb7fc3a268be177555a08348a5070b49b395,0
0x6f8bd07b35939b237d6c49187c2a693ddd4dfc0b,0
0x3d98ab6919a483650a86aa764c312bdb2d889470,0
0x3952983a5f21af60acde88175bf1c75b4f71d8c3,0
0x4d8649086a448b9327e86b12433a39e11a11aeba,0
0xad81394a0c54984463fac6395ab25dfb36cc57bd,0
0xfd8d679101b893e917fb2e71693b627b0d788ead,0
0xddc4567d088e98b5d9841df3a2a668b8f209eb9b,0
0xffcaa982fea4ac2657a287f79629ab4c4aff5c41,0
0x71cb90f8c66b7bc1d6ce236268507e7c6cf8fb03,0
0xbc1b08e1d454ae6750b407cb1ac0cf98ed526838,0
0x8a1809385162c0bba04d1cf933947828eefed88b,0
0x46138f5c3be5fb2bb53bf51df7c4ed01cdb158bc,0
0x94f85d8f933f2ec8423b876d7515b996d4bb3317,0
0xaa2a91f9ee7b9ebe8cf8f5c5db0e16f7635f3b71,0
0x87c936174bbc83bd3e474c1ee0c5eb6ce3135b74,0
0x58a4135c3deb3642a640c191bba02612b9e6225f,0
0x909ad613f066f2bdfa111a666f4f212bda206384,0
0x0a65a4031d305bd7695f57e765f9ad0b09bc5946,0
0x3f2f78c8c9d68221fd05be648f0df5fe54cdf00a,0
0x2c1b32c27e2078069439af580d32d47230abdbb3,0
0x87bd9418524d14667dbf7f680f677f2f69043dba,0
0xed2e76e250157f79b49b34925b9e30691db8be46,0
0xa70af62c533ddc40994555b0fffc544888fb36fe,0
0x370eb57c0984d020d5484c36d7bed096961928ce,0
0xa770132f6f878840d561b2b52f719ab5eee0396e,0
0x53de76be6299e19f73c8d5b6943eae52a3b6a578,0
0x17074705dd53b3ebff5454baebc7a70642829d75,0
0x1d7e01d7cad7cf13fb69f1e490eaa51992307a22,0
