address,eth_wei
0x3d2be7084d668c4e9558eb15c48e3a6363a1b53f,0
0x56a64637661ea111e69b295703491b7de5f517e5,0
0xbdb05c1189d160dffa56daa95e14e0fb881a7dd8,0
0x46617646ce2a52bff8e4b523b1bdbc1cb5a7dfc1,0
0xc240bd6554ee7d6a6557d9d0c2a7d5dac05a3b53,0
0xbaebfb9ee2c56c9664898e9edec99054845164b3,0
0xd873ebc3bc972dbedd4da89e8ba6316a149215b5,0
0x8c7f3f14eabf434056569b4c454a973e7e34cde3,0
0xc9da9c1eb847e08e25168b210ee00ecfc72fb7b5,0
0x5b6dfd2f8840eb8ad6a331755172b6c4a811a37c,0
0x45a7531468bb95d7b2c651a285d7192695c52de8,0
0xfaee779526bbc276db49c77f910809a77cb7455b,0
0x040484b7607833d1e0d8a2efb944006f07858963,0
0xfe56ee9d30a73d84314b40af8ef183740365f439,0
0xf5db6fe52921748ae877ac9ff7282398f6f0a7af,0
0x9cad26c2f1ffd9ad5c49a0cfc80b5a2af82ad7b2,0
0x5e9edef1acf012a24922ba59fce2bc0478424ba9,0
0xa5739416ff28f172c52f826783a0389f4ba142a8,0
0x958926818fd6dc61bf9edd91f55d5475bff11873,0
0x497af9ffafcf64c92ab6eed11e563e96c5709cc2,0
0x8a661d0a9af6c456e7e00acece8f0aa4d855b0f4,0
0x9caebd3a123e03e27ac7748fa39264cc0fcc3ac0,0
0x8dadd7f998175f3e7ad2876eb62b7bd389a0e0fb,0
0xaaa5f039366b858fdba723c3275b7c6d07e37343,0
0xf03e227f096572b7fccb6c37c331d0f24c581017,0
0xb4a9a7f3514c7921aab060352b13b6b88abd834c,0
0x2144ce8e8a6a743d72368a02a6257597f15b371c,0
0xb8dccc1015b81a54c5394ca64e970ff6a8c5ea9c,0
0xc4074379cce13a476b44ee695bee4dc4618ca0d7,0
0xaa77852d67bcde831cd35bab2f902c27ac2efcb2,0
0x74878a2082840b94224e7bc0686ec691bf955ebc,0
0xebfe35d4ef39214010ec6141cef112d5d9ca62e1,0
0x6c8769409a43af75aba9d1842bfdcd453e620751,0
0xe9ec4dbecc93bb5a8c83eae60205e10fd984f91f,0
0x6ca4d4a7c7bb3961ac2d718059d286026fdb1192,0
0xb2b3994c162a83f2ec0fa096e878ecc19b01c5ef,0
0xb8039dcbd4967dbf1bd02e8d37ad06619c6d3072,0
0xe2629de233362055f6edf3593a9434eaf16e21d0,0
0x2302958221187e0dcb466e63d882324852744881,0
0x7705441ac8633da6c5206e765db314d55180bf2d,0
0x448add444eca811aaa377c31ae8f168ed12ec22f,0
0x5a1ca8b76101b87db200aa7919fa0333d2e0d045,0
0x50ad3d05c3277e6c4e7883594a9c8a22e8f7bbe1,0
0x3b66ded6e67cea8c8a41acce6a2e44a36a79f109,0
0x0cdddc9a95424bb1025c6303157495e591ad9220,0
0x1b175aa0ee5e970cb193f2d7c3f7d021837743f6,0
0xa03f1cff3a00abb1f1110f6e58efad4252bf2caa,0
0x23aa21c7fda53b45835293c578ff4e63c94f4d55,0
0xfabc0bd1c0c83a09bf1129c1c4708d762c8472a0,0
0x27d900e6bd849c99d82ba640e1cf4755ffbb27ee,0
0x02364c9f5c337d85424240e94d713df0d88ec512,0
0x9b9babf699b2d3adba8f4811d0def507289ac52e,0
0xc24fdc3976fbfd915db2ec40b0d4971eb12824fe,0
0x2d8f561fd346764827d84e006fd73c3f05909b3e,0
0x6dec6b7241984fc7a79557342e8af2b545d3eedc,0
0x210cf5f8c5a27d19da866c57d75bc7858fb468cf,0
0x05866b8e3705bc9929762baa451377607c2720e8,0
0x0028b29b44694d7985d91641586e10b4126a7d25,0
0x635582623b46e7c309cbbc653431c3f2be0647f5,0
0xe0a38a01b04ff53c75637552b7bfe5681bff59ad,0
0xeeafade4c2ab60f6772b7adfda588b4911f8909e,0
0x3e15be4a7338e5e924d24031cfa3f886f56fc526,0
0x2b841862db63125eea878879a77f5342c6d4911e,0
0x73e98f0746e842779023e8fce02d2d80dc9e2acd,0
0x037dc6424608a57c513b1fec91ba5e3da15fe250,0
0xcd830ecd3eb8ffda10fdcbacbc1a65c4060162f9,0
0x73d0311b81b8e395aef540789547cbce15743ddf,0
0xecc5c56258b69cb9e4b4e0c2a81acefd7f6bd507,0
0xb354ec3a5efffe9a9ace6aa0912bc3f307a9bd5d,0
0xb068015633e84e4060edce544e093e9a38332b90,0
0x7ae015808a75faf9c1113625a11db3e4423bc95d,0
0xb8f6f66910581876c851c9e86aef5b160066da89,0
0x3e5004c93c1c4191117683ffba5ade15d0633c9a,0
0x30ac2dbf316c2d71e11e84b4c637f74bf5b849e8,0
0x96381e3f9492802771649228927da151d8e18eee,0
0x526720c82c599f6dd4e21ade3b9ee7507f240e6d,0
0x5aa3636c457ceb3425e3107951e03a3c297d65a3,0
0x782e7c97735f10c118575def2efe788acd2d504c,0
0x9d272bcef1756313fd92e69b0479ddabea12a45f,0
0xb7132a7841b0f97651bf9c90d356936c724f3730,0
0xd4d9818a07a45ede8811a5388018da8a2211bb87,0
0x4e1d28d4a27e7b23af0bba0b3999eeb78e51b79a,0
0xc784099b2aeb1802067bdaa53ce3c496d19e37cc,0
0x82dcc46cf21b3e8bc1ff8f450b57ff43beaa5ef5,0
0xb0cd5ea2a878b176367b55e91b00485f27b25a7a,0
0x4070ace6ab8a476a9c4f2ea8b6272adb6f7a1e28,0
0xcc0773e381aaa013615eb8a91261dde922217847,0
0x619ece6f493dddd7eeadd24073a2cb88b7a7b9b3,0
0xc0468d1f3472233cd28ac557828f5a427e8aca5b,0
0x71fe1d0aa40171ae7d103544c6a24784f92a4b65,0
0x6be2210192103826cd17ad65373bd0502fba0a1b,0
0xdf7ad5f59b91d2f0f2f00f5f0b20ef18192f9700,0
0x90bb9d8a09c0e33e650df1c44f7dcc8add01ffe8,0
0xd819acd67fe97694b72dff7d7b6e21eb6bbacea9,0
0xa747b1cc7f4481c76d5ab295f76fde16f1e6b732,0
0xefcdfa4f888ec7ff04161a10b2c449a1ece0199c,0
0x44f013e2ea9264adeb60f915d1669377aa7a9ab1,0
0x72553eda3b9446e14a8524d953d050cb0efddf11,0
0x100bab8b06ffa4dbf1a008e823732c358238e11f,0
0x1d0541c84c9712f37cdb8066433cd8f6e400383c,0
0xa1e90039a623d0125eccb1370431fe7c2f8e2ffc,0
0xe937724f2efd7daf4849568315eddca0975abe8b,0
0x5f8862187e66767767464b80ac87d5d01e042019,0
0xd84172eefc73d23d4cf4f269afd331f4a4a2457f,0
0x24e52217f2f2d2f1de9d6973ac2c8d783099c677,0
0x79c5a735026512f8d59dbc53684a0b44b4cf723b,0
0x2a42bc500d6b482476bdefc65ee48284c13f3277,0
0x4c26b40b7bbba838a7a7890258fc5d8b5be1b3f6,0
0x6505c2fa43480415a11b4b9b85e82365a0566866,0
0x1a09c8ab5c4b7ce2be4697255c77cfeaa603b488,0
0x419e18c5b2c74fd6af3ffabc8074973b6b3c4c69,0
0xeec2485cb5d12be171a30d55368f674f3d0cba0e,0
0x5ed5e52a4c6112d472c01c188d2bcc54b3daf19e,0
